"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000243429",0.717097197854598,-0.772674103553102,2.92377042931797,0,1,NA
"ENSG00000243431",9.36456085904099,-0.182307406966747,0.656152044644855,0,1,1
"ENSG00000243433",2.58642868063855,-1.3262831321415,1.27541949273634,-0.255824169224105,0.798086610424433,NA
"ENSG00000243440",1.33416828065005,-0.0520317536254479,1.5875339838327,0,1,NA
"ENSG00000243444",8.23180635315395,0.568111879703086,0.658890819408593,0,1,1
"ENSG00000243445",0.832454533820196,1.07799960901428,2.12095267809356,0.0367757422501234,0.970663815841454,NA
"ENSG00000243449",65.2962376660593,0.448681613031951,0.250214315609805,0,1,1
"ENSG00000243452",3525.25247055433,-0.109578402217896,0.0848247894575351,0,1,1
"ENSG00000243464",14.4907088919311,-0.846038539838154,0.503272782573082,0,1,1
"ENSG00000243477",113.023341600407,-0.131242521692873,0.205799507905102,0,1,1
"ENSG00000243480",12.655008235037,0.679141341882016,0.546446532080071,0,1,1
"ENSG00000243485",6.02551406028077,-0.879819199206312,0.789037689350017,0,1,1
"ENSG00000243498",1.85764631975863,-0.453075640079043,1.31554587216254,0,1,NA
"ENSG00000243504",0.837560676925807,-2.11501206946094,2.11145816222757,-0.528076799913767,0.597446032557511,NA
"ENSG00000243517",54.6479584846417,0.36395931345133,0.271149632973683,0,1,1
"ENSG00000243538",17.4907259255174,0.354023919340211,0.500196608659106,0,1,1
"ENSG00000243547",53.5655921962505,0.168083133761158,0.261687389776677,0,1,1
"ENSG00000243554",39.5202736822238,-0.299653485702975,0.32571294579827,0,1,1
"ENSG00000243566",6.99975760320236,0.166754288995237,0.672300499415455,0,1,1
"ENSG00000243574",1.57577602960012,2.9587547739022,1.70011992160238,1.1521274170213,0.249268718268468,NA
"ENSG00000243587",5.68221562106492,0.261762420474199,0.749300112858144,0,1,1
"ENSG00000243592",1.03419996654304,-1.65373970043725,2.26629690836375,-0.288461630082372,0.772993397517163,NA
"ENSG00000243627",1.04783251767782,-1.99362086531262,2.24084190019699,-0.443414087011348,0.65746624845086,NA
"ENSG00000243642",1.82409694470538,-0.990808907293598,1.35265782400889,0,1,NA
"ENSG00000243646",539.119499059687,0.195312064022298,0.10863918630166,0,1,1
"ENSG00000243648",3.68855409189023,0.194077378690374,1.03768690489851,0,1,1
"ENSG00000243649",50.1219476911021,-0.561696015365546,0.281513872037357,0,1,1
"ENSG00000243650",3.73470707729278,-0.923019988517107,0.961831319779043,0,1,1
"ENSG00000243659",0.815189714713602,-0.145021330605756,1.97015155206419,0,1,NA
"ENSG00000243660",75.8649608774882,0.0191114363607082,0.252325666159227,0,1,1
"ENSG00000243663",1.45168627603932,0.217882543810894,1.40953921186699,0,1,NA
"ENSG00000243667",84.6685731059805,0.183962833346193,0.212305044294986,0,1,1
"ENSG00000243674",5.50084855232164,-0.605380737475857,0.805795839505907,0,1,1
"ENSG00000243678",8.64194890059668,0.18123139799592,0.648596610064758,0,1,1
"ENSG00000243679",111.976238461965,0.0595880450835692,0.213598654362645,0,1,1
"ENSG00000243680",4.5353035864333,-0.00713422340229118,0.900659203821301,0,1,1
"ENSG00000243696",5.39639800917297,0.171075726055284,0.765027581037702,0,1,1
"ENSG00000243697",7.3852295694608,-0.14481988211891,0.666877209058206,0,1,1
"ENSG00000243701",182.183668129793,-0.277448504777217,0.181826878201775,0,1,1
"ENSG00000243708",1.99504983428589,-0.32590810615399,1.23690178022165,0,1,NA
"ENSG00000243710",9.64151633583406,0.751596430670832,0.674435339242378,0,1,1
"ENSG00000243711",5.01493119326091,-0.362629501587549,0.816799718843671,0,1,1
"ENSG00000243715",0.666215383028098,0.179112981820967,2.56236158823679,0,1,NA
"ENSG00000243716",952.760975288175,0.111200173024809,0.136770685295412,0,1,1
"ENSG00000243721",12.7741492642342,0.135303389887196,0.537050133034374,0,1,1
"ENSG00000243725",13.0323934737235,-0.138384643143566,0.509551302015003,0,1,1
"ENSG00000243730",1.04012827373581,-0.138934812590678,1.81283446616685,0,1,NA
"ENSG00000243738",1.60336031641531,0.99135320504996,1.69935927933349,0,1,NA
"ENSG00000243742",21.2157281322953,-2.16334072690785,0.46569067466995,-2.4980975359499,0.0124861833895094,0.718161773150972
"ENSG00000243746",3.32177125184923,-0.444965097271996,0.975485169444178,0,1,1
"ENSG00000243753",94.7256459121621,0.0621013524081475,0.215325750029157,0,1,1
"ENSG00000243759",145.65185037851,-0.425776519434782,0.175469691405901,0,1,1
"ENSG00000243775",1.84490230330709,-2.07669704808079,1.49862850597471,-0.718454936489079,0.472476824009176,NA
"ENSG00000243789",1.64447544003503,-0.444338317654322,1.34533715534005,0,1,NA
"ENSG00000243795",1.48013711425251,-1.52052227016751,1.89270877663696,-0.275014453672263,0.783305133893309,NA
"ENSG00000243797",6.78702967225524,0.386377017287071,0.865121175643324,0,1,1
"ENSG00000243802",24.8555248427609,0.439979671119096,0.38113177962656,0,1,1
"ENSG00000243811",46.736554142478,0.321544594390314,0.283341229277982,0,1,1
"ENSG00000243819",5.08420257099453,-0.740730239572122,0.831387859411167,0,1,1
"ENSG00000243824",251.674950772495,-0.0471851228750701,0.144039736259054,0,1,1
"ENSG00000243829",27.8159125023746,0.246070897048622,0.359327491984227,0,1,1
"ENSG00000243830",1.27785165358466,0.703157340587702,1.9074285607372,0,1,NA
"ENSG00000243859",4.23083580825184,-0.474270385229894,0.950189141261583,0,1,1
"ENSG00000243870",0.712036865298529,-0.802528671139741,2.26847497048284,0,1,NA
"ENSG00000243894",4.48408762626437,-0.204975952441234,0.848777386827646,0,1,1
"ENSG00000243896",24.3881264166969,-0.292564738585724,0.408884020455738,0,1,1
"ENSG00000243899",46.138005437929,-0.420748893155897,0.291042625302114,0,1,1
"ENSG00000243904",22.1545885611667,-0.341734745658661,0.401381951183818,0,1,1
"ENSG00000243910",4.46548650894277,-0.746411638993736,0.903561616363252,0,1,1
"ENSG00000243918",5.98196979657478,0.512453622373049,0.749998305359483,0,1,1
"ENSG00000243926",3.15027968224084,-0.575495374765316,1.01519961027702,0,1,1
"ENSG00000243927",334.075328966161,-0.35345128517132,0.149141734137073,0,1,1
"ENSG00000243943",282.338061032784,-0.380528362047765,0.139013600952517,0,1,1
"ENSG00000243960",4.76682791140776,0.359499704555936,0.85029650029398,0,1,1
"ENSG00000243964",72.447910353595,0.068254585931989,0.233852401787291,0,1,1
"ENSG00000243970",17.5750131095664,-0.192976703980473,0.449666170729542,0,1,1
"ENSG00000243974",2.28093371532216,1.8313170447579,1.26698103414701,0.656140086041287,0.51173399436043,NA
"ENSG00000243978",21.7552943607997,0.0449979658917458,0.394255852802351,0,1,1
"ENSG00000243989",10.9266741749507,-0.461080702227158,0.556198288388083,0,1,1
"ENSG00000244002",0.997686958775881,0.061175309149304,1.98295329900662,0,1,NA
"ENSG00000244004",1.67214723869845,-0.0111332001337143,1.5860529494236,0,1,NA
"ENSG00000244005",226.534830832078,0.110517531260583,0.144112559564179,0,1,1
"ENSG00000244009",15.7433482551392,0.477029915078228,0.460566765792437,0,1,1
"ENSG00000244018",1.05926085585925,-2.24868986274237,2.14505779593948,-0.582124111110711,0.560483085537773,NA
"ENSG00000244021",790.306399343506,-0.190040408023951,0.131356268365452,0,1,1
"ENSG00000244026",77.0097044710721,-0.206970075693998,0.279089319435479,0,1,1
"ENSG00000244038",4504.18764533879,-0.0123404961880682,0.0857499924979422,0,1,1
"ENSG00000244040",1.84708689647124,-3.46196341588131,1.67036243549327,-1.47390971178915,0.140505902534916,NA
"ENSG00000244041",16.4689411968572,-0.622233369910058,0.465112850207321,0,1,1
"ENSG00000244045",62.8627411481851,0.127583207252691,0.266550013847192,0,1,1
"ENSG00000244050",11.3121440441368,-0.421070918984365,0.585092931340976,0,1,1
"ENSG00000244052",2.14884970396359,-1.12260443250688,1.40524289722293,-0.0872478578252709,0.930474499318294,NA
"ENSG00000244055",8.02835727829603,0.221166106239748,0.627743125882349,0,1,1
"ENSG00000244056",15.6310580585466,-0.751705259349608,0.469647178582007,0,1,1
"ENSG00000244061",1.04012827373581,-0.138934812590678,1.81283446616685,0,1,NA
"ENSG00000244063",1.48880100562787,-0.726939921846088,1.6065006360584,0,1,NA
"ENSG00000244073",4.98336155646774,-0.560502942337549,0.900091385770639,0,1,1
"ENSG00000244086",53.8785111960713,0.191669761026509,0.275132243079196,0,1,1
"ENSG00000244097",0.97363217023297,-0.74717640572405,2.02912054791725,0,1,NA
"ENSG00000244104",3.21599405468927,-0.36396971094545,1.1882685425121,0,1,1
"ENSG00000244119",9.41441916502123,0.209310057363584,0.655852894908713,0,1,1
"ENSG00000244124",3.36429255414644,-0.306704788610753,0.999382627918739,0,1,1
"ENSG00000244128",1.24614034467551,0.590628887071655,2.25816839199875,0,1,NA
"ENSG00000244134",0.818918026049573,0.738629176902018,2.191651602136,0,1,NA
"ENSG00000244151",2.42831774570458,-0.292176960621528,1.26546325294583,0,1,NA
"ENSG00000244153",5.04463351704057,0.24547846405369,0.894613599403889,0,1,1
"ENSG00000244161",8.91351816443851,0.232502184692679,0.615743765126244,0,1,1
"ENSG00000244165",45.5388087057224,0.499742777439372,0.297620259540934,0,1,1
"ENSG00000244167",4.35239839971245,-0.1968583332212,0.99551716569804,0,1,1
"ENSG00000244171",88.536813518703,-0.502568935907071,0.218729345777574,0,1,1
"ENSG00000244180",9.22539714849398,-0.555304766776187,0.700486891127393,0,1,1
"ENSG00000244187",76.8070901855408,-0.0402015946487827,0.219581310083174,0,1,1
"ENSG00000244198",48.1340854184233,-0.0370955417057689,0.307364059089952,0,1,1
"ENSG00000244211",0.686738154494117,0.694829387898351,2.97502261171064,0,1,NA
"ENSG00000244218",6.19393065800703,-1.31978422607532,0.800288414061489,-0.399586224736661,0.689461304141221,1
"ENSG00000244219",17.4655129571598,-0.0897076759266467,0.445300425679433,0,1,1
"ENSG00000244234",1.61972483769799,2.0942096784613,1.67483868180534,0.653322430600799,0.513548434728662,NA
"ENSG00000244242",74.807292175656,-0.229808643137989,0.243734070083393,0,1,1
"ENSG00000244245",36.1953664855576,0.196987925250308,0.318075149853993,0,1,1
"ENSG00000244251",1.40255660859485,0.290583135489189,1.62332587116786,0,1,NA
"ENSG00000244256",1.9524459092949,0.357831885974413,1.45969041926293,0,1,NA
"ENSG00000244257",540.789874299475,0.336606845833439,0.134544130040447,0,1,1
"ENSG00000244265",1.08513575059085,-1.53723172638101,1.9496637117528,-0.275550969709551,0.782892972582156,NA
"ENSG00000244274",13.8977355779067,0.643123057513165,0.496915671339694,0,1,1
"ENSG00000244291",31.1893661922635,-0.238967272438414,0.351927451046519,0,1,1
"ENSG00000244300",87.641477285168,-0.101382766926892,0.22538544163178,0,1,1
"ENSG00000244301",8.08134630097128,2.16816141540371,0.747062855431662,1.56367219559957,0.11789457062555,1
"ENSG00000244306",278.546656126694,-0.202493574350442,0.15497431676681,0,1,1
"ENSG00000244313",2226.93152534978,0.0292199116036219,0.0924652674597707,0,1,1
"ENSG00000244349",0.840730744592842,1.31904832087602,2.10178227534861,0.151798939698975,0.879345518441217,NA
"ENSG00000244357",1.49779518754945,-1.01678183107645,1.48256593746097,-0.0113194500510309,0.990968578433847,NA
"ENSG00000244363",1382.44969196123,-0.0989028731049255,0.102184993133286,0,1,1
"ENSG00000244371",21.0465852547609,-0.426092963168832,0.418847764768061,0,1,1
"ENSG00000244381",23.5618492288961,-0.0593838920197341,0.40893183448794,0,1,1
"ENSG00000244393",8.37582086719871,-0.392752402335129,0.647213995562538,0,1,1
"ENSG00000244398",2879.49816302349,-0.154663640467698,0.112842773672251,0,1,1
"ENSG00000244405",492.546448800912,0.801336584143944,0.162137621925831,0,1,1
"ENSG00000244411",1.13583722029655,-1.08345729595564,2.04214477177684,-0.0408674728202689,0.967401548702541,NA
"ENSG00000244414",313.562740479998,0.543734404661659,0.129143098955703,0,1,1
"ENSG00000244425",2.26054401409061,-0.552729566135899,1.23482594816719,0,1,NA
"ENSG00000244459",22.697500457113,0.699989197052468,0.439007369895027,0,1,1
"ENSG00000244462",972.049716155961,0.63454974377768,0.10756176915636,0,1,1
"ENSG00000244479",91.6659708149822,-0.0694544824618573,0.219834897588287,0,1,1
"ENSG00000244480",18.3057519654571,-0.125648141736041,0.465560493603644,0,1,1
"ENSG00000244482",1.39613111750439,-0.228929798062723,1.66020657823296,0,1,NA
"ENSG00000244485",1.54702905656174,1.75334083462062,1.53599350725239,0.490458345731036,0.623809598485501,NA
"ENSG00000244486",797.32948697483,0.541391903400132,0.0980544683895002,0,1,1
"ENSG00000244490",75.2131815907787,1.15557522086315,0.244184090359014,0.637122675086712,0.524044939722007,1
"ENSG00000244509",1512.14739890548,-0.398727501099379,0.0947979314477721,0,1,1
"ENSG00000244513",19.2787626734003,0.657315811266201,0.478876782123611,0,1,1
"ENSG00000244515",2.84379363913762,0.00171684130361642,1.32351143471686,0,1,NA
"ENSG00000244527",87.0320548857351,-0.126300171613339,0.279367111563346,0,1,1
"ENSG00000244538",22.9386664270184,-0.305937729352636,0.418623745625392,0,1,1
"ENSG00000244556",1.24590906635544,-1.08376093819384,1.68321187271106,-0.0497625637935451,0.96031159946751,NA
"ENSG00000244558",8.29287632396794,-0.478702981893948,0.633013377972102,0,1,1
"ENSG00000244560",94.3962651625388,-0.20834827020289,0.206804640089382,0,1,1
"ENSG00000244567",88.7280988709125,0.2850728778722,0.227348647836179,0,1,1
"ENSG00000244582",203.232089431706,-0.0456987262156428,0.153324310241698,0,1,1
"ENSG00000244585",0.79457089988343,-0.154420936371549,2.46183594640457,0,1,NA
"ENSG00000244586",73.6117336860918,-1.05890930921697,0.322866152784782,-0.182457370364978,0.855223806274587,1
"ENSG00000244588",1.10018910409361,0.560188954234172,1.91716999851352,0,1,NA
"ENSG00000244593",1.42330574089973,-0.462502325068815,1.59323082031801,0,1,NA
"ENSG00000244604",12.0038646235224,-0.296522452725167,0.599630688569578,0,1,1
"ENSG00000244607",14.2886464163687,0.978968066048511,0.531627586870388,0,1,1
"ENSG00000244609",1.20663781906254,1.37614120957134,1.61038620910871,0.233572050880588,0.815317227765536,NA
"ENSG00000244617",18.3755384553446,0.249639662548657,0.422497331333307,0,1,1
"ENSG00000244623",0.794379514007884,0.615311407527146,2.39215780353349,0,1,NA
"ENSG00000244625",33.9683974499811,-0.283006740891467,0.340241435765227,0,1,1
"ENSG00000244627",50.4322503123827,0.0649082975756907,0.280016013044051,0,1,1
"ENSG00000244668",1.77773846146994,-0.359530998894271,1.39877707321824,0,1,NA
"ENSG00000244675",4.15456452372473,-0.88394596985138,0.893702816699074,0,1,1
"ENSG00000244682",3.19010613995283,-0.893158458041088,1.06899527412723,0,1,1
"ENSG00000244687",28.4092086042254,0.0252744522947627,0.354298725695143,0,1,1
"ENSG00000244693",59.6502938541288,0.323979224340604,0.27710324036231,0,1,1
"ENSG00000244694",156.159757326708,-0.68655325426627,0.171987148370639,0,1,1
"ENSG00000244701",8.55597883470477,0.0675968629437157,0.68221164306868,0,1,1
"ENSG00000244716",3072.09260081378,-0.0970310523206192,0.0858705479651362,0,1,1
"ENSG00000244722",4.08402289402461,-0.0450857028132578,0.894510157455329,0,1,1
"ENSG00000244723",1.86907887503661,-0.85433309878394,1.28593025302098,0,1,NA
"ENSG00000244731",1106.83258683907,-0.568353439265112,0.119519264300169,0,1,1
"ENSG00000244733",34.4378328768601,0.760532119635143,0.352173994802291,0,1,1
"ENSG00000244738",4.48155215961736,-2.91845579909194,1.24002996088446,-1.54710439231935,0.12183807497604,1
"ENSG00000244752",2.58332677694668,0.0640983936618544,1.09109062996853,0,1,NA
"ENSG00000244754",1475.53041040397,-0.0527573806890744,0.091743732549158,0,1,1
"ENSG00000244757",0.702545508108862,-0.157656063657984,2.22786897497704,0,1,NA
"ENSG00000244879",204.616993115208,-0.0578113854979694,0.190112857006608,0,1,1
"ENSG00000244921",1.29112155492491,1.81375861735474,1.86214725728947,0.437000142802474,0.662111244474895,NA
"ENSG00000244926",4.96850282956298,-0.190345336290862,0.862165168082469,0,1,1
"ENSG00000244932",22.7421972835411,0.0106094522816683,0.411364749730577,0,1,1
"ENSG00000244945",9.31604155328949,-0.232986566311748,0.618907210387221,0,1,1
"ENSG00000244952",5.82448326211429,-0.150126726969041,0.787843967062341,0,1,1
"ENSG00000244968",7.8609821410204,0.058748362645809,0.686848834980205,0,1,1
"ENSG00000245017",1.05791109954942,0.394461034161399,1.9669577886671,0,1,NA
"ENSG00000245025",8.0678841046362,-0.243525356183042,0.698349593967134,0,1,1
"ENSG00000245060",307.393371160219,0.0697100139473835,0.147423645844717,0,1,1
"ENSG00000245105",24.7802108802738,-0.331168588477459,0.376741143325052,0,1,1
"ENSG00000245112",2.62380787755904,0.381862203028662,1.11459486592748,0,1,NA
"ENSG00000245146",28.1856134096193,-0.139246792780971,0.351336711584839,0,1,1
"ENSG00000245148",4.61212522787371,0.452564215527922,0.840200513063966,0,1,1
"ENSG00000245149",35.939188544772,-0.145567188632677,0.314297284797414,0,1,1
"ENSG00000245156",6.47436904577848,0.60373457011066,0.745325109558377,0,1,1
"ENSG00000245205",340.004446815043,-0.0551723486111057,0.129228374345742,0,1,1
"ENSG00000245213",12.6204044704654,0.0811949366219979,0.53510092526156,0,1,1
"ENSG00000245248",3.15074512373617,-0.442405210175416,1.09364898655231,0,1,1
"ENSG00000245275",26.1546111934019,0.232645600379618,0.405102346840622,0,1,1
"ENSG00000245281",9.28991157802269,0.0608202621932059,0.621653388881875,0,1,1
"ENSG00000245317",16.8195256953348,0.654536825496746,0.480810512853773,0,1,1
"ENSG00000245322",2.04744666676129,-0.315209157163875,1.23593180913222,0,1,NA
"ENSG00000245468",8.95207486090609,-0.643540176425795,0.680043903671647,0,1,1
"ENSG00000245479",1.37767606439944,-1.43827216922842,1.54779639098551,-0.283158800331202,0.777055108971357,NA
"ENSG00000245498",40.4129317547836,-0.399876645587984,0.320839289101142,0,1,1
"ENSG00000245522",50.8670607219995,-0.0303105868935385,0.332444166410962,0,1,1
"ENSG00000245532",24374.619990338,-0.471775624139815,0.0789021164270458,0,1,1
"ENSG00000245534",1.89612248057257,-1.31536691447816,1.37878126575471,-0.22872874930277,0.819079748349194,NA
"ENSG00000245552",20.1235335413886,0.701247097410041,0.418750383939167,0,1,1
"ENSG00000245556",56.9926750670184,0.0322296522190825,0.249906410861593,0,1,1
"ENSG00000245571",101.347476222071,-0.190092742957806,0.210969976830198,0,1,1
"ENSG00000245573",44.962025824826,-0.146180888286199,0.276346928483111,0,1,1
"ENSG00000245598",3.54007698429906,-1.06129247058475,0.966631141901492,-0.0634083342940762,0.949441350801294,1
"ENSG00000245614",4.97261399712494,-0.634935472957933,0.795494083369669,0,1,1
"ENSG00000245648",2.0858523130076,-0.478988881776805,1.75443927111386,0,1,NA
"ENSG00000245651",27.394730937725,-0.22261313613059,0.356957633374477,0,1,1
"ENSG00000245662",8.83202040748871,0.120656727919491,0.680239354548726,0,1,1
"ENSG00000245667",6.00534911850653,-1.11914643618911,0.765489655505719,-0.155647349813497,0.876310999986317,1
"ENSG00000245680",355.066834851411,-0.135212473287239,0.124028229640337,0,1,1
"ENSG00000245685",3.89574172839144,-0.378576339329803,1.00928135320597,0,1,1
"ENSG00000245694",9.54150712610927,-0.422938571296876,0.64888507068468,0,1,1
"ENSG00000245711",6.16468671486907,-0.584927667701601,0.750520311180568,0,1,1
"ENSG00000245748",2.55689273299296,-1.89872776300633,1.23704244286272,-0.726513280277211,0.467524169186558,NA
"ENSG00000245750",2.14182613013562,0.0795117990931593,1.2168555450591,0,1,NA
"ENSG00000245812",181.252720139167,1.66476190203048,0.210633071905575,3.15601864425398,0.00159938636695053,0.123520351154046
"ENSG00000245849",93.6325062527834,-0.29689245019254,0.240142190901721,0,1,1
"ENSG00000245888",6.07296381792055,-1.22353064353422,0.798228429664382,-0.280033428060445,0.779451858579791,1
"ENSG00000245904",9.76025459033839,-0.0549215879881768,0.696400152380916,0,1,1
"ENSG00000245910",698.700097943905,-0.0100431356955714,0.118076201372423,0,1,1
"ENSG00000245937",304.723352656841,0.0118954364703908,0.139597355357099,0,1,1
"ENSG00000245958",100.491870072451,-0.359419483413213,0.230696927799078,0,1,1
"ENSG00000245970",9.39850585816633,-0.137515822483699,0.599065713142656,0,1,1
"ENSG00000245975",6.27298118129852,0.677144744755441,0.769246469749509,0,1,1
"ENSG00000246067",32.4775418569279,-0.149197906965011,0.330021987356692,0,1,1
"ENSG00000246082",4.06707166711504,-0.00752851900364085,0.919159175216215,0,1,1
"ENSG00000246089",36.2218109444337,-0.176051146295544,0.323825801387152,0,1,1
"ENSG00000246090",383.962387745969,0.336643478388816,0.119721059608342,0,1,1
"ENSG00000246095",0.732577930637871,-0.981893947643797,2.83693419757985,0,1,NA
"ENSG00000246100",13.0355315065743,-1.24743208334295,0.595877057288243,-0.415240157875827,0.677966103854432,1
"ENSG00000246130",1.48487406439547,-0.0799294326424165,1.49750409609295,0,1,NA
"ENSG00000246174",22.3645368664989,-0.80270432294814,0.402137336114438,0,1,1
"ENSG00000246203",48.371532045368,0.0219126977455631,0.289288687452517,0,1,1
"ENSG00000246223",2.80909081113132,-0.0174982686358847,1.24616004165839,0,1,NA
"ENSG00000246225",1.17250444864803,-0.471724577518536,1.86302524375204,0,1,NA
"ENSG00000246228",2.26236010835126,1.6923196549022,1.34053941624759,0.516448562803266,0.605541155461698,NA
"ENSG00000246250",2.58705832670101,0.72827240321245,1.26474279636115,0,1,NA
"ENSG00000246263",43.2698475709707,0.426665416634625,0.296243269370796,0,1,1
"ENSG00000246273",117.460808581672,1.08873743395243,0.340237486433051,0.260810279557153,0.794238816798663,1
"ENSG00000246308",8.39582915729919,-0.574386189423626,0.627812657897355,0,1,1
"ENSG00000246331",2.34603879020875,-0.406406434536257,1.17996483595906,0,1,NA
"ENSG00000246334",4.62679280511473,0.548112925121268,0.915872562476711,0,1,1
"ENSG00000246339",4.25126486058928,-1.36646251375545,0.93167096827733,-0.393338985793492,0.694069127435923,1
"ENSG00000246366",7.87287393637078,-0.434148424498309,0.678641837959424,0,1,1
"ENSG00000246375",2.17102266134248,0.604817564330897,1.2291884749384,0,1,NA
"ENSG00000246430",2162.53881470905,2.0512149637039,0.161855606876264,6.49477014724325,8.31602790180397e-11,1.9189985831717e-08
"ENSG00000246448",2.85177931836902,-0.399257801484361,1.06247254959028,0,1,NA
"ENSG00000246451",123.3004821386,0.171091416058446,0.197531087646326,0,1,1
"ENSG00000246477",5.45243783193211,-1.24133947788723,0.865410954856381,-0.278872686476773,0.780342530341184,1
"ENSG00000246523",6.63961607519558,0.696322643432234,0.722859918829236,0,1,1
"ENSG00000246526",1.58812661779175,0.617183029007434,1.57655692968354,0,1,NA
"ENSG00000246548",2.56098389019429,0.191923956180767,1.14727590845729,0,1,NA
"ENSG00000246560",20.7126883799946,0.300078348547166,0.42626842049747,0,1,1
"ENSG00000246575",16.1199164073244,-0.0265308297849383,0.454116638138476,0,1,1
"ENSG00000246582",9.36674937558497,0.150579228514587,0.593092360218367,0,1,1
"ENSG00000246596",42.4499681271841,0.424444931354412,0.319421123610772,0,1,1
"ENSG00000246627",7.48918471142295,-1.28251275985808,0.724504686559883,-0.389939175134279,0.696581524734959,1
"ENSG00000246640",4.67070124013387,0.385046406894675,0.870077295384138,0,1,1
"ENSG00000246662",17.1909041294775,-0.00314570737499519,0.466482716755936,0,1,1
"ENSG00000246695",166.966405703461,0.399975649572249,0.181923755378176,0,1,1
"ENSG00000246705",703.577388071484,0.770505250116436,0.123104512364999,0,1,1
"ENSG00000246731",7.53405848393837,-0.395499309097501,0.661590816456798,0,1,1
"ENSG00000246763",155.492941305224,-1.55567756886798,0.227477121699417,-2.44278442032619,0.0145744403708257,0.809113786731664
"ENSG00000246777",4.72355365395629,0.654410813159886,0.885379470263762,0,1,1
"ENSG00000246792",5.64166359231584,-0.117031694520093,0.761300287815519,0,1,1
"ENSG00000246851",0.865823917367721,1.06723555410572,1.93283100116716,0.0347860490985094,0.972250345106307,NA
"ENSG00000246859",106.616499015427,-0.515646119882839,0.214869275230287,0,1,1
"ENSG00000246863",1.28536811658813,-2.25523131104449,1.80390589317245,-0.695840795129822,0.486528537947224,NA
"ENSG00000246877",2.51121991925239,0.148252135855351,1.40994661005344,0,1,NA
"ENSG00000246889",15.7793942401909,-0.247417410122093,0.466337637123047,0,1,1
"ENSG00000246922",41.0413009091397,-0.29791108306778,0.335285483145649,0,1,1
"ENSG00000246982",15.4048786132849,-0.831886120175293,0.485507649241687,0,1,1
"ENSG00000246985",18.2735912870355,0.128248299029236,0.458961956458384,0,1,1
"ENSG00000247077",175.006862547488,0.296295719765763,0.15911032805646,0,1,1
"ENSG00000247081",53.0195132100338,0.911704893742058,0.281689383797165,0,1,1
"ENSG00000247092",29.4957667506866,0.224363969041145,0.341867000190152,0,1,1
"ENSG00000247095",185.375916666757,0.364189631708722,0.274654119409388,0,1,1
"ENSG00000247121",14.7913848784388,-0.297025736681707,0.515546526878001,0,1,1
"ENSG00000247134",3.82961997159994,-0.446126166479835,1.08962181894908,0,1,1
"ENSG00000247137",15.0958100502865,-0.323019021597104,0.482496027336422,0,1,1
"ENSG00000247157",25.8446608183314,-0.446826575098883,0.379651255974216,0,1,1
"ENSG00000247199",3.67296262577278,-0.181514497566474,0.933474890404871,0,1,1
"ENSG00000247228",129.734540954527,0.203558826713288,0.208981103780434,0,1,1
"ENSG00000247240",15.7401917520393,-0.474384965361214,0.470847653293556,0,1,1
"ENSG00000247271",90.0997108018925,-0.162505755868797,0.221717250362269,0,1,1
"ENSG00000247287",0.742638227733838,0.527491184924254,2.25729851888208,0,1,NA
"ENSG00000247311",17.5619513543582,2.66709156511726,0.520732111312479,3.20143799258977,0.00136743502727211,0.106899930927929
"ENSG00000247317",30.4668857751035,-1.07502734778563,0.399493605047711,-0.187806129654245,0.851028630503444,1
"ENSG00000247324",2.32293317575764,-0.692723879929643,1.1542757029603,0,1,NA
"ENSG00000247345",1.42769453791953,0.296169663700969,1.60802464117483,0,1,NA
"ENSG00000247363",0.648681428555129,-1.38827586155387,2.29295502625556,-0.169334268272995,0.865533722986375,NA
"ENSG00000247373",9.34815119649449,0.124599412133726,0.607921353813743,0,1,1
"ENSG00000247400",20.2822532624953,-0.081423984242653,0.44078766657746,0,1,1
"ENSG00000247473",1.41749667932797,-0.826423291042952,1.58804775467292,0,1,NA
"ENSG00000247498",32.4885697116647,-0.411177910580709,0.351605712405408,0,1,1
"ENSG00000247516",81.9108722991745,-0.159007094985696,0.228170510245669,0,1,1
"ENSG00000247556",1503.30143516123,0.223611549707881,0.0910309405368592,0,1,1
"ENSG00000247570",5.99985908013029,-0.512667973107897,0.788676284888989,0,1,1
"ENSG00000247572",82.3554906535387,-0.624301453154953,0.258374646014057,0,1,1
"ENSG00000247595",8.66188321008152,0.682577550901835,0.612925701584527,0,1,1
"ENSG00000247596",186.509173347409,0.136343318253017,0.168220521073807,0,1,1
"ENSG00000247624",2.94550554008041,-0.0786805106428132,1.03000295401189,0,1,NA
"ENSG00000247626",41.4068057920878,0.454080511166492,0.311813994194299,0,1,1
"ENSG00000247627",119.047840333556,0.00215832442820765,0.27574763456349,0,1,1
"ENSG00000247675",3.82265401620855,0.28095432868419,1.02982924677393,0,1,1
"ENSG00000247679",41.9179712975117,0.029645216402105,0.285992059271513,0,1,1
"ENSG00000247708",29.7985686793705,-0.264246521563619,0.339685750447829,0,1,1
"ENSG00000247728",5.92436259882732,-0.387141176320499,0.730420360853052,0,1,1
"ENSG00000247735",8.34337548406332,-0.931855865431135,0.692493677979126,0,1,1
"ENSG00000247746",54.1216986656382,-0.978854304365728,0.265956648231965,0,1,1
